,date,open,high,low,close,volume
90332,202307030925,34206,34236,34206,34221,28728
90333,202307030930,34221,34246,34211,34241,24673
90334,202307030935,34246,34291,34241,34271,32555
90335,202307030940,34271,34296,34271,34271,33661
90336,202307030945,34276,34286,34266,34276,18714
90337,202307030950,34276,34306,34276,34291,15689
90338,202307030955,34291,34306,34291,34296,8837
90339,202307031000,34296,34311,34286,34306,23696
90405,202307040905,34400,34400,34321,34330,46817
90406,202307040910,34330,34430,34311,34415,55278
90407,202307040915,34405,34445,34395,34445,49957
90408,202307040920,34445,34450,34410,34420,18929
90409,202307040925,34420,34425,34350,34365,44618
90410,202307040930,34360,34375,34345,34370,18802
90411,202307040935,34370,34405,34350,34390,32733
90412,202307040940,34390,34420,34375,34415,27776
90413,202307040945,34420,34425,34375,34385,47450
90414,202307040950,34390,34395,34365,34370,34143
90415,202307040955,34370,34380,34360,34370,53721
90416,202307041000,34375,34375,34340,34350,48287
90482,202307050905,34226,34345,34191,34326,96033
90483,202307050910,34330,34355,34281,34291,32821
90484,202307050915,34286,34291,34171,34181,36156
90485,202307050920,34181,34201,34156,34171,35719
90486,202307050925,34171,34186,34146,34161,49307
90487,202307050930,34166,34196,34151,34196,18778
90488,202307050935,34196,34211,34146,34156,34742
90489,202307050940,34151,34161,34096,34111,49194
90490,202307050945,34106,34126,34096,34101,18402
90491,202307050950,34106,34111,34091,34101,12892
90492,202307050955,34101,34116,34091,34091,33084
90493,202307051000,34096,34111,34081,34106,12752
90559,202307060905,33936,33936,33787,33797,82650
90560,202307060910,33797,33827,33727,33747,111507
90561,202307060915,33742,33752,33712,33727,58792
90562,202307060920,33727,33742,33702,33737,35793
90563,202307060925,33742,33752,33712,33722,34586
90564,202307060930,33722,33762,33712,33762,29366
90565,202307060935,33762,33837,33752,33832,120068
90566,202307060940,33837,33857,33817,33827,75002
90567,202307060945,33827,33837,33772,33802,21301
90568,202307060950,33797,33886,33787,33881,22194
90569,202307060955,33881,33881,33812,33822,10767
90570,202307061000,33817,33847,33812,33837,14092
90636,202307070905,33502,33507,33422,33427,126175
90637,202307070910,33422,33502,33417,33462,55142
90638,202307070915,33462,33472,33313,33318,112838
90639,202307070920,33318,33318,33273,33298,63884
90640,202307070925,33298,33308,33243,33308,66561
90641,202307070930,33313,33368,33303,33308,99270
90642,202307070935,33313,33318,33263,33278,127718
90643,202307070940,33278,33338,33273,33293,24815
90644,202307070945,33298,33318,33273,33278,60637
90645,202307070950,33273,33303,33268,33303,23510
90646,202307070955,33303,33303,33283,33303,17758
90647,202307071000,33298,33313,33293,33298,13788
90713,202307100905,33268,33348,33198,33218,131863
90714,202307100910,33213,33298,33153,33293,75140
90715,202307100915,33293,33318,33238,33308,60552
90716,202307100920,33303,33328,33258,33273,60354
90717,202307100925,33273,33293,33198,33218,37606
90718,202307100930,33223,33228,33123,33123,156273
90719,202307100935,33128,33238,33113,33238,48620
90720,202307100940,33233,33253,33208,33223,41333
90721,202307100945,33218,33298,33208,33293,69298
90722,202307100950,33288,33303,33263,33288,31404
90723,202307100955,33283,33328,33283,33313,25609
90724,202307101000,33313,33333,33308,33328,36456
90790,202307110905,33403,33432,33368,33383,98746
90791,202307110910,33383,33482,33383,33472,130643
90792,202307110915,33472,33522,33472,33507,89804
90793,202307110920,33507,33552,33502,33542,59215
90794,202307110925,33547,33552,33522,33532,97381
90795,202307110930,33537,33547,33507,33547,60506
90796,202307110935,33547,33572,33542,33572,47976
90797,202307110940,33572,33582,33557,33562,118976
90798,202307110945,33562,33577,33557,33577,42112
90799,202307110950,33577,33582,33567,33577,28571
90800,202307110955,33577,33592,33572,33592,54883
90801,202307111000,33582,33592,33567,33577,19414
90867,202307120905,33777,33827,33717,33792,47689
90868,202307120910,33787,33827,33762,33807,44275
90869,202307120915,33812,33827,33752,33787,47745
90870,202307120920,33787,33797,33752,33777,23782
90871,202307120925,33767,33777,33707,33717,16649
90872,202307120930,33717,33777,33712,33772,22513
90873,202307120935,33772,33777,33737,33747,26978
90874,202307120940,33742,33772,33732,33737,23883
90875,202307120945,33737,33757,33727,33752,29354
90876,202307120950,33747,33752,33727,33727,6568
90877,202307120955,33722,33737,33712,33717,18707
90878,202307121000,33712,33752,33712,33742,10285
90944,202307130905,34246,34296,34221,34256,129340
90945,202307130910,34256,34291,34251,34261,84488
90946,202307130915,34261,34291,34251,34276,52742
90947,202307130920,34281,34316,34276,34291,85782
90948,202307130925,34291,34311,34286,34306,47137
90949,202307130930,34306,34311,34286,34291,9897
90950,202307130935,34296,34301,34281,34291,29417
90951,202307130940,34291,34311,34286,34301,15544
90952,202307130945,34296,34301,34271,34281,55804
90953,202307130950,34286,34311,34286,34301,98494
90954,202307130955,34296,34306,34291,34296,14563
90955,202307131000,34301,34321,34301,34311,42407
91021,202307140905,34465,34525,34390,34470,177678
91022,202307140910,34460,34460,34375,34430,82398
91023,202307140915,34425,34475,34390,34470,39075
91024,202307140920,34465,34490,34435,34440,41093
91025,202307140925,34435,34460,34420,34420,48144
91026,202307140930,34415,34475,34415,34460,43188
91027,202307140935,34465,34520,34465,34500,66241
91028,202307140940,34495,34550,34495,34515,60287
91029,202307140945,34510,34545,34490,34545,55341
91030,202307140950,34540,34575,34530,34560,90200
91031,202307140955,34565,34580,34530,34530,21781
91032,202307141000,34525,34560,34510,34560,48607
91098,202307170905,34595,34650,34560,34595,105787
91099,202307170910,34595,34635,34585,34635,39443
91100,202307170915,34630,34650,34595,34645,32693
91101,202307170920,34640,34675,34625,34650,31525
91102,202307170925,34650,34670,34630,34655,14993
91103,202307170930,34655,34675,34645,34650,49786
91104,202307170935,34650,34735,34640,34725,50198
91105,202307170940,34720,34725,34665,34665,29555
91106,202307170945,34665,34680,34625,34635,71632
91107,202307170950,34640,34700,34640,34690,44522
91108,202307170955,34695,34735,34680,34710,41728
91109,202307171000,34710,34715,34690,34695,21411
91175,202307180905,34735,34775,34705,34740,70297
91176,202307180910,34745,34755,34645,34655,64949
91177,202307180915,34650,34670,34600,34605,122121
91178,202307180920,34605,34625,34590,34595,74247
91179,202307180925,34590,34600,34575,34590,58182
91180,202307180930,34590,34590,34530,34540,81999
91181,202307180935,34535,34590,34535,34545,62567
91182,202307180940,34545,34585,34535,34580,48975
