date,kodex_return
20041007,-0.01038611925708699
20041008,-0.002716384738856603
20041011,-0.0025999752383311092
20041012,-0.019612711022840124
20041013,-0.009875917953912405
20041014,-0.0210997442455243
20041015,0.002873938602220738
20041018,0.020450696886804787
20041019,-0.0017870819504722801
20041020,-0.02838874680306902
20041021,-0.007501974203737771
20041022,-0.005702161517040172
20041025,-0.014270472125900269
20041026,0.01447706670274651
20041027,0.005734862630034643
20041028,0.008619546479246676
20041029,0.011175387851696028
20041101,0.0037706410089715092
20041102,0.01943005181347157
20041103,0.007369758576874164
20041104,0.0
20041105,0.015262361251261458
20041108,-0.033793017766182154
20041109,0.0019287643050018843
20041110,0.011935318275154039
20041111,0.022574508560557982
20041112,0.011534168423663615
20041115,0.0035556645414418497
20041116,-0.010507025045815466
20041117,0.011482899123348655
20041118,-0.0086669921875
20041119,-0.023765546115010472
20041122,-0.0036579212916245663
20041123,-0.0008861881250791237
20041124,0.021667511403953288
20041125,-0.0017363264293687175
20041126,-0.01689650888309102
20041129,0.006318716036901373
20041130,0.01984176817782246
20041201,0.008742765669252472
20041202,0.0018310546875
20041203,-0.00877299865968073
20041206,-0.0167178856791641
20041207,-0.012501562695336865
20041208,0.01088745410811498
20041209,-0.00901690670006261
20041210,-0.023505623657272823
20041213,0.0064708166170570625
20041214,0.0028288543140029265
20041215,0.01923323503013208
20041216,0.013460812680840428
20041217,-0.00881330685203574
20041220,0.008891671884784014
20041221,0.006206554121152008
20041222,-0.0017271157167529916
20041223,-0.011492832427088429
20041224,0.004500562570321387
20041227,-0.0062227753578095735
20041228,0.008015028177833505
20041229,0.022238787427009576
20041230,0.021754982984929505
20050103,-0.009396931128821229
20050104,-0.00336215177713739
20050105,0.002530120481927689
20050106,-0.0060088931618795804
20050107,-0.006891548784911161
20050110,0.0
20050111,0.014730947163379637
20050112,-0.002519496100779839
20050113,-0.0060139523694972
20050114,0.04332042594385288
20050117,0.005799118533982739
20050118,-0.0017297047970479262
20050119,-0.006584267067113347
20050120,-0.0016279069767441978
20050121,0.008269275564873002
20050124,-0.0008085942012244773
20050125,-0.0016184971098266443
20050126,0.014937471051412743
20050127,-0.00741585852823734
20050128,-0.0024137931034482474
20050131,0.010715520221223684
20050201,-0.007409940720474184
20050202,-0.0024118525324451356
20050203,0.001611789085885329
20050204,0.02137931034482765
20050207,-0.004839072698627045
20050211,0.01130837950921637
20050214,0.01039919490104002
20050215,0.0032093846834881923
20050216,0.003971318257032452
20050217,-0.001538292495330218
20050218,0.019588423021899448
20050221,-0.0061521856449001655
20050222,-0.02096003475238928
20050223,0.0023294509151414733
20050224,0.02534307215582121
20050225,0.01003777657852134
20050228,0.008441974780936112
20050302,-0.006781816255165829
20050303,0.006081297343433212
20050304,0.003817603393425184
20050307,-0.009085146841326885
20050308,-0.007675906183368886
20050309,0.00923936398796732
20050310,-0.0014903129657227732
20050311,0.006823027718550145
20050314,0.0068826768318508424
20050315,-0.030076769376380263
20050316,-0.0070475983953161014
20050317,0.0015287180607119755
20050318,0.0016354121238553176
20050321,-0.001632741917927505
20050322,0.0023986044483210733
20050323,-0.006961061561888138
20050324,-0.009419496166484076
20050325,0.008624502432551973
20050328,0.010195132646349414
20050329,-0.02485078676071617
20050330,0.01357667482750946
20050331,-0.005489679402722936
20050401,0.0157871494811217
20050404,0.0015215737419844722
20050406,0.010092240911557138
20050407,0.003115599484314613
20050408,-0.003105922673235506
20050411,-0.009991405242801843
20050412,0.0008681497558329365
20050413,-0.0023853409953377147
20050414,-0.02021519400065208
20050415,-0.03172490293954522
20050418,-0.000801924619085792
20050419,0.0032102728731941976
20050420,-0.00811428571428574
20050421,0.023044129508007938
20050422,-0.01531704020723057
20050425,0.013153379846734481
20050426,-0.012982614585685281
20050427,-0.004003202562049668
20050428,-0.030891134588883817
20050429,0.016352648418058946
20050502,0.002564999417045577
20050503,-0.005116874055122733
20050504,0.02220923436586797
20050506,0.00914808461978267
20050509,-0.007478753541076522
20050510,-0.0033108802374700597
20050511,-0.008361970217640291
20050512,-0.008316968926879942
20050513,0.007571345369831173
20050516,0.01433526011560704
20050517,-0.005014816503305264
20050518,0.012485681557846462
20050519,0.017309650412942634
20050520,-0.0040035587188611554
20050523,0.0007815989280928193
20050524,0.000780988508311875
20050525,-0.016164994425863943
20050526,0.011444759206798771
20050527,0.010643065202778468
20050530,0.004877508036803091
20050531,0.003199117484831815
20050601,0.008027270727952507
20050602,-0.0040362168648412355
20050603,-0.0015334063526835084
20050607,-0.0040587977182975354
20050608,0.002423174358409552
20050609,0.015163168882540434
20050610,0.007901288018183683
20050613,-0.002362542955326452
20050614,-0.007857911733046286
20050615,0.019746121297602226
20050616,0.0030854346207043193
20050617,-0.0007424692405599842
20050620,-0.013905105615115154
20050621,-0.0007534983853606514
20050622,0.01249596035764311
20050623,0.003936588998829649
20050624,-0.013141161509114041
20050627,-0.010953608247422641
20050628,0.011074918566775338
20050629,0.0016108247422681465
20050630,0.006218505414388398
20050701,0.012360149174214241
20050704,0.001578781180928246
20050705,0.0014712063892392546
20050706,-0.007555089192025188
20050707,0.009938676252907674
20050708,0.0030360134003351025
20050711,0.019726542114601786
20050712,-0.0044012282497440935
20050713,0.009663822350159279
20050714,0.01629161999796347
20050715,-0.0021039975954313395
20050718,-0.004819277108433773
20050719,0.012913640032284013
20050720,0.011553784860557803
20050721,-0.02146514375738484
20050722,0.012779231233648547
20050725,0.008345752608047707
20050726,0.003547147502217074
20050727,0.006087383406971014
20050728,0.009954132916951242
20050729,0.0024156923374238914
20050801,0.0010603431656062146
20050802,0.00452575830524804
20050803,0.0024923312883435855
20050804,-0.00870147255689424
20050805,-0.024211440146619134
20050808,0.003954132068010985
20050809,0.017231193383221655
20050810,0.004839802536056537
20050811,0.014738464502456416
20050812,0.0035124359217770795
20050816,-0.019298079651877798
20050817,0.008392013118549313
20050818,-0.02573177731012055
20050819,-0.0032400589101619914
20050822,0.03191489361702127
20050823,-0.0034364261168384758
20050824,-0.03141762452107277
20050825,0.012658227848101333
20050826,-0.0224609375
20050829,0.0007992007992008165
20050830,-0.0007985625873427882
20050831,0.021078921078921065
20050901,0.012131885334116133
20050902,0.016143064282261976
20050905,-0.005802891933028964
20050906,0.015596593627404065
20050907,0.01507442999811559
20050908,-0.0029701132355670623
20050909,0.015546453174455355
20050912,0.00036666972224774774
20050913,-0.010079721433153166
20050914,0.016847172081829065
20050915,0.001365498406918464
20050916,0.013545454545454527
20050920,0.002242353574311684
20050921,0.0035797386790763497
20050922,0.003923666845015106
20050923,-0.017765144785930054
20050926,0.029571351058057527
20050927,-0.0050944224857267795
20050928,0.016685795003089865
20050929,0.002257728377909052
20050930,-0.005371686016288346
20051004,0.00923344947735183
20051005,-0.026756430174348367
20051006,-0.01285916991841074
20051007,0.005210672895517021
20051010,0.02082402359460178
20051011,0.01400805463141297
20051012,-0.02667932999481959
20051013,-0.012330346846447293
20051014,-0.007454643434524844
20051017,-0.011220704008687021
20051018,0.004026722796742099
20051019,-0.006015859994531025
20051020,-0.015314076111875297
20051021,0.03082510709629349
20051024,0.007588761405727729
20051025,-0.01174571864072449
20051026,-0.007258210851025182
20051027,-0.015353683056114065
20051028,-0.003712641544458828
20051031,0.009502515371716092
20051101,0.025193798449612448
20051102,0.02754523359438288
20051103,0.004467805519053902
20051104,0.0009593581022151465
20051107,-0.005750631698179021
20051108,0.0044693716589256915
20051109,0.0028790786948176272
20051110,0.014876033057851235
20051111,0.010286302074404174
20051114,-0.000593924995757722
20051115,-0.007386025978436184
20051116,0.011802942182689069
20051117,0.013524936601859716
20051118,-0.00425354462051708
20051121,-0.010386129491582241
20051122,-0.015404147270418944
20051123,0.0391128685635691
20051124,-0.004467240238252845
20051125,-0.000914076782449702
20051128,-0.009731348249189087
20051129,-0.0005879388543591491
20051130,0.01378267081267337
20051201,0.013843985741523568
20051202,-0.0029435813573180925
20051205,0.0018041659832703782
20051206,0.005320890635232445
20051207,0.0044784626659066795
20051208,0.0
20051209,0.0029182879377431803
20051212,0.010911736178467413
20051213,0.0019988806268489423
20051214,-0.00430896903925948
20051215,-0.004087193460490468
20051216,-0.004667256779592788
20051219,0.0093782844207293
20051220,0.004645574689627452
20051221,0.016024874431953995
20051222,0.001647834274952853
20051223,0.0006267136701918474
20051226,0.01448367650512794
20051227,0.005633585429850374
20051228,0.005602025938147515
20051229,0.016636141636141577
20060102,-0.006530550968323112
20060103,0.014053645636569634
20060104,0.0032039341330749593
20060105,-0.01322043969102793
20060106,0.01640824928496154
20060109,-0.005405805687203835
20060110,-0.011614920705829812
20060111,0.008210922787194042
20060112,-0.009787806335923466
20060113,0.021730928846299014
20060116,-0.0019200945277305648
20060117,-0.018054014058453527
20060118,-0.020797227036395194
20060119,0.0036167756829550424
20060120,-0.051065787455911615
20060123,0.01906916612798959
20060124,0.021646051379638376
20060125,0.007062475746992591
20060126,0.0110203452527744
20060127,0.020885738242244045
20060131,0.003509295900843812
20060201,-0.009226190476190443
20060202,-0.009086812856713755
20060203,-0.029026146267525532
20060206,0.008585700905401117
20060207,-0.010447299179693559
20060208,-0.007742238210682761
20060209,0.009221311475409832
20060210,0.006794221007418999
20060213,-0.030561588582066368
20060214,0.03096495439270286
20060215,-0.02374854481955757
20060216,0.014468558708959467
20060217,0.018337120915288718
20060220,0.00561754520969604
20060221,-0.014309764309764272
20060222,0.00853970964987183
20060223,0.011546455238241826
20060224,0.0016741496080967533
20060227,0.009648256476487038
20060228,-0.003837471783295743
20060302,-0.007402371780345973
20060303,-0.025036146411993032
20060306,0.0028879175772713594
20060307,-0.018756323449295675
20060308,0.0028553299492386497
20060309,0.002609933565327349
20060310,0.007809418632168441
20060313,0.005713838447088282
20060314,-0.0031909097984278434
20060315,0.004918800749531549
20060316,-0.00598244114676405
20060317,0.018524308269501244
20060320,-0.007827488297137641
20060321,-0.02003248511099076
20060322,-0.004340962904498813
20060323,-0.003725723345223919
20060324,0.007797581158497824
20060327,0.00868466761408504
20060328,-0.003443957420162791
20060329,0.010289035501099608
20060330,0.00287646738707914
20060331,0.0231782945736434
20060403,0.00439427229335565
20060404,0.0071660254959644565
20060405,0.00329538645895755
20060406,0.0038071065989848663
20060407,0.0019335167695395672
20060410,-0.0024493431307058833
20060411,-0.016815476190476186
20060412,0.004919025276222122
20060413,0.014835454476993748
20060414,0.022781240724250473
20060417,-0.012696800406297615
20060418,0.024691358024691468
20060419,-0.004733218588640287
20060420,-0.0057645193831964425
20060421,0.009494129583997646
20060424,-0.014143154569603023
20060425,-0.00029129041654529786
20060426,0.025131118881118963
20060427,-0.0026291480139273293
20060428,-0.02693074950128238
20060502,0.016034558500512608
20060503,-0.0018736038048569048
20060504,0.01335643635838557
20060508,0.0018523795953262479
20060509,-0.0018489546294979675
20060510,-0.0026360786548874637
20060511,0.003428816344024588
20060512,-0.015021000925464545
20060515,-0.013370916449841008
20060516,-0.02497985495568089
20060517,-0.004432757325319336
20060518,-0.003924232133423855
20060519,0.0014395029926510539
20060522,-0.03283401422302923
20060523,0.007587609511889859
20060524,0.00395931992857701
20060525,-0.01600680482523975
20060526,0.015166994106090348
20060529,-0.005728440935129253
20060530,-0.01502647150420433
20060601,0.004110347008141613
20060602,-0.0017318743603873532
20060605,-0.02689062376784168
20060607,-0.014991896272285254
20060608,-0.025010283833813207
20060609,0.0
20060612,-0.00810058222934773
20060613,-0.02330923011484476
20060614,0.030310948523647685
20060615,0.014371459971256995
20060616,0.011750979248270621
20060619,-0.017133443163097173
20060620,-0.011733154542406976
20060621,0.012890094979647326
20060622,-0.007451440053583336
20060623,-0.0016026992830029396
20060626,0.016897600540723312
20060627,-0.013542705217680306
20060628,0.013139054998736688
20060629,0.03142405852523078
20060630,0.0026597888288868443
20060703,0.011897106109324707
20060704,-0.026215443279313577
20060705,0.010931636482297336
20060706,-0.013153647514525524
20060707,-0.0003270913402567688
20060710,0.02396728016359928
20060711,0.005272407732864748
20060712,-0.015257469802924306
20060713,-0.014928986442866332
20060714,-0.019415089702629618
20060718,0.0
20060719,0.01604010025062652
20060720,0.002137806281861554
20060721,0.0027075812274368616
20060724,0.01939284837574662
20060725,-0.0023278214801734087
20060726,0.002333252876337566
20060727,0.007786161502648881
20060728,0.01800079649542008
20060731,-0.010171348094828225
20060801,-0.01470239506758364
20060802,0.011953469715202614
20060803,0.00031710797526551815
20060804,0.00847994927880813
20060807,-0.01430255402750491
20060808,0.014510085306545406
20060809,0.004400785854616895
20060810,0.0025819575933025973
20060811,-0.019119712814109513
20060814,0.011854562813270686
20060816,0.012501965717880203
20060817,0.004348839015298589
20060818,0.007422871723498092
20060821,-0.011896538491058428
20060822,0.010330899487338785
20060823,-0.011993541938955965
20060824,-0.0005447046922418819
20060825,0.010977888508252986
20060828,0.0005390835579515141
20060829,0.008312807881773354
20060830,-0.000610687022900791
20060831,0.003437213565536279
20060901,0.007079241836035699
20060904,-0.0011337868480725266
20060905,0.003632236095346242
20060906,-0.013420794692000304
20060907,0.0019870080244555055
20060908,0.007322095949965579
20060911,-0.018777920799575964
20060912,0.002855158577050654
20060913,-0.004001231148045514
20060914,0.014369592088998795
20060915,0.006169078446306209
20060918,0.007569449701006814
20060919,-0.0047329276538201626
20060920,0.012605676328502513
20060921,-0.015505031680954184
20060922,-0.011736200499735006
20060925,0.01448053938093774
20060926,-0.007552299675251062
20060927,0.008979529716155454
20060928,0.005053171430726255
20060929,-0.0003001650907998865
20061002,-0.0010508932592703246
20061004,-0.014277126540426788
20061009,-0.0214971794480866
20061010,0.005219694608912473
20061011,0.0068976207083624175
20061012,0.01200738916256161
20061013,0.0016732582902343474
20061016,0.003948367501898309
20061017,-0.008092572984419899
20061018,0.004803659931376325
20061019,0.0022006374260130634
20061020,0.005905958961156976
20061023,0.0033872788859616865
20061024,-0.0019504876219055278
20061025,0.0030817799158147086
20061026,0.003297115024353703
20061027,-0.006348495033236201
20061030,-0.003382441371016287
20061031,0.006712421751263298
20061101,-0.0032963739886124888
20061102,0.008343355381839945
20061103,-0.0027581065970928575
20061106,0.0027657347884586514
20061107,0.006112560566529979
20061108,-0.0027413499296139454
20061109,0.006315007429420483
20061110,0.006866002214839462
20061113,-0.0030063059099574296
20061114,0.007428109141722539
20061115,0.006497298875748347
20061116,-0.006165228113440224
20061117,0.00189753320683117
20061120,-0.009251165501165448
20061121,0.0024998161899860705
20061122,0.005720572057205775
20061123,0.0026981696200685246
20061124,0.0023999999999999577
20061127,-0.01052020605093229
20061128,0.00439947206335245
20061129,0.00949043656008186
20061130,0.002386462250506316
20061201,-0.0012986076040689687
20061204,0.003178501769847575
20061205,-0.009073233959818516
20061206,-0.008938303902332634
20061207,-0.001099868015838057
20061208,-0.012772517066725442
20061211,0.0002974198825191898
